Bush,-11.42,0.04,27.37,0.00,0.00,0.00
Bush,-8.92,0.04,-2.43,0.00,0.00,0.00
Bush,-12.02,0.04,26.85,0.00,0.00,0.00
Bush,2.32,0.04,-2.34,0.00,0.00,0.00
Bush,2.27,0.04,4.91,0.00,0.00,0.00
Bush,-0.23,0.04,17.85,0.00,0.00,0.00
Bush,4.45,0.04,-3.32,0.00,0.00,0.00
Bush,-12.00,0.04,3.56,0.00,0.00,0.00
Bush,0.20,0.04,18.38,0.00,0.00,0.00
Bush,1.34,0.04,19.97,0.00,0.00,0.00
Bush,-10.10,0.04,18.60,0.00,0.00,0.00
Bush,-9.28,0.04,5.59,0.00,0.00,0.00
Bush,3.48,0.04,-2.86,0.00,0.00,0.00
Bush,2.88,0.04,-2.34,0.00,0.00,0.00
Bush,-10.81,0.04,20.06,0.00,0.00,0.00
Bush,2.58,0.04,25.96,0.00,0.00,0.00
Bush,-15.16,0.04,18.63,0.00,0.00,0.00
Bush,-12.48,0.04,18.63,0.00,0.00,0.00
Bush,-9.46,0.04,-0.94,0.00,0.00,0.00
Bush,-9.28,0.04,6.66,0.00,0.00,0.00
Bush,2.32,0.04,-1.92,0.00,0.00,0.00
Bush,-8.74,0.04,5.59,0.00,0.00,0.00
Bush,1.90,0.04,19.97,0.00,0.00,0.00
Bush,-10.36,0.04,26.85,0.00,0.00,0.00
Bush,-9.88,0.04,6.13,0.00,0.00,0.00
Bush,1.82,0.04,-2.34,0.00,0.00,0.00
Bush,-12.56,0.04,27.37,0.00,0.00,0.00
Bush,1.52,0.04,26.48,0.00,0.00,0.00
Bush,3.49,0.04,6.39,0.00,0.00,0.00
Bush,2.08,0.04,25.45,0.00,0.00,0.00
Bush,1.52,0.04,25.96,0.00,0.00,0.00
Bush,2.40,0.04,20.49,0.00,0.00,0.00
Bush,1.51,0.04,5.43,0.00,0.00,0.00
Bush,-8.92,0.04,-1.45,0.00,0.00,0.00
Bush,-9.88,0.04,4.02,0.00,0.00,0.00
Bush,-10.44,0.04,3.56,0.00,0.00,0.00
Bush,1.90,0.04,18.92,0.00,0.00,0.00
Bush,-10.55,0.04,21.00,0.00,0.00,0.00
Bush,-13.76,0.04,18.61,0.00,0.00,0.00
Bush,-14.19,0.04,18.12,0.00,0.00,0.00
Bush,-9.28,0.04,6.13,0.00,0.00,0.00
Bush,4.02,0.04,-1.46,0.00,0.00,0.00
Bush,1.90,0.04,19.46,0.00,0.00,0.00
Bush,1.90,0.04,18.38,0.00,0.00,0.00
Bush,-10.10,0.04,18.10,0.00,0.00,0.00
Bush,1.57,0.04,6.41,0.00,0.00,0.00
Bush,1.26,0.04,-1.46,0.00,0.00,0.00
Bush,4.76,0.04,5.90,0.00,0.00,0.00
Bush,0.74,0.04,19.46,0.00,0.00,0.00
Bush,2.58,0.04,26.48,0.00,0.00,0.00
Bush,0.38,0.04,25.96,0.00,0.00,0.00
Bush,-11.31,0.04,20.06,0.00,0.00,0.00
Bush,-8.74,0.04,3.56,0.00,0.00,0.00
Bush,-10.06,0.04,-0.94,0.00,0.00,0.00
Bush,-13.77,0.04,18.11,0.00,0.00,0.00
Bush,1.51,0.04,3.05,0.00,0.00,0.00
Bush,-14.71,0.04,18.13,0.00,0.00,0.00
Bush,2.01,0.04,4.45,0.00,0.00,0.00
Bush,2.01,0.04,4.91,0.00,0.00,0.00
Bush,-10.86,0.04,27.37,0.00,0.00,0.00
Bush,-9.46,0.04,-1.97,0.00,0.00,0.00
Bush,5.64,0.04,5.89,0.00,0.00,0.00
Bush,2.96,0.04,5.89,0.00,0.00,0.00
Bush,-8.49,0.04,-1.45,0.00,0.00,0.00
Bush,-11.31,0.04,21.00,0.00,0.00,0.00
Bush,-11.31,0.04,21.46,0.00,0.00,0.00
Bush,3.48,0.04,5.89,0.00,0.00,0.00
Bush,-10.62,0.04,-0.40,0.00,0.00,0.00
Bush,0.92,0.04,24.91,0.00,0.00,0.00
Bush,-11.31,0.04,20.48,0.00,0.00,0.00
Bush,-10.94,0.04,3.56,0.00,0.00,0.00
Bush,3.48,0.04,-3.32,0.00,0.00,0.00
Bush,0.20,0.04,20.49,0.00,0.00,0.00
Bush,-0.05,0.04,26.94,0.00,0.00,0.00
Bush,-10.44,0.04,5.05,0.00,0.00,0.00
Bush,-8.31,0.04,3.56,0.00,0.00,0.00
Bush,-11.12,0.04,-2.43,0.00,0.00,0.00
Bush,2.88,0.04,-0.94,0.00,0.00,0.00
Bush,-9.88,0.04,5.59,0.00,0.00,0.00
Bush,-10.55,0.04,20.48,0.00,0.00,0.00
Bush,1.90,0.04,20.95,0.00,0.00,0.00
Bush,-11.50,0.04,3.56,0.00,0.00,0.00
Bush,-10.81,0.04,21.46,0.00,0.00,0.00
Bush,0.38,0.04,25.45,0.00,0.00,0.00
Bush,3.46,0.04,20.95,0.00,0.00,0.00
Bush,2.77,0.04,5.43,0.00,0.00,0.00
Bush,-12.56,0.04,25.45,0.00,0.00,0.00
Bush,0.74,0.04,20.95,0.00,0.00,0.00
Bush,-0.23,0.04,18.92,0.00,0.00,0.00
Bush,2.32,0.04,-3.32,0.00,0.00,0.00
Bush,4.02,0.04,-3.32,0.00,0.00,0.00
Bush,-10.86,0.04,26.43,0.00,0.00,0.00
Bush,2.54,0.04,5.90,0.00,0.00,0.00
Bush,-11.50,0.04,4.02,0.00,0.00,0.00
Bush,-8.31,0.04,6.66,0.00,0.00,0.00
Bush,-8.74,0.04,6.13,0.00,0.00,0.00
Bush,-12.56,0.04,27.83,0.00,0.00,0.00
Bush,2.32,0.04,-1.46,0.00,0.00,0.00
Bush,2.77,0.04,3.51,0.00,0.00,0.00
Bush,-12.99,0.04,26.85,0.00,0.00,0.00
Bush,-10.86,0.04,25.45,0.00,0.00,0.00
Bush,2.96,0.04,20.95,0.00,0.00,0.00
Bush,-11.42,0.04,27.83,0.00,0.00,0.00
Bush,-10.36,0.04,25.97,0.00,0.00,0.00
Bush,3.14,0.04,25.96,0.00,0.00,0.00
Bush,-9.28,0.04,5.05,0.00,0.00,0.00
Bush,-9.46,0.04,-0.40,0.00,0.00,0.00
Bush,-10.81,0.04,19.08,0.00,0.00,0.00
Bush,-0.23,0.04,18.38,0.00,0.00,0.00
Bush,1.82,0.04,-1.92,0.00,0.00,0.00
Bush,1.51,0.04,4.45,0.00,0.00,0.00
Bush,2.01,0.04,3.05,0.00,0.00,0.00
Bush,-8.31,0.04,5.59,0.00,0.00,0.00
Bush,-9.80,0.04,27.37,0.00,0.00,0.00
Bush,-10.36,0.04,26.43,0.00,0.00,0.00
Bush,1.26,0.04,-0.94,0.00,0.00,0.00
Bush,-12.00,0.04,4.54,0.00,0.00,0.00
Bush,-10.05,0.04,20.48,0.00,0.00,0.00
Bush,1.82,0.04,-3.32,0.00,0.00,0.00
Bush,0.38,0.04,26.94,0.00,0.00,0.00
Bush,-8.31,0.04,4.54,0.00,0.00,0.00
Bush,-12.56,0.04,26.43,0.00,0.00,0.00
Bush,-9.80,0.04,25.97,0.00,0.00,0.00
Bush,2.27,0.04,3.05,0.00,0.00,0.00
Bush,4.45,0.04,-2.86,0.00,0.00,0.00
Bush,4.45,0.04,-2.34,0.00,0.00,0.00
Bush,2.77,0.04,3.05,0.00,0.00,0.00
Bush,1.82,0.04,-0.94,0.00,0.00,0.00
Bush,-0.23,0.04,20.95,0.00,0.00,0.00
Bush,2.27,0.04,3.51,0.00,0.00,0.00
Bush,-9.28,0.04,4.54,0.00,0.00,0.00
Bush,-12.02,0.04,26.43,0.00,0.00,0.00
Bush,-8.92,0.04,-1.97,0.00,0.00,0.00
Bush,6.63,0.04,6.38,0.00,0.00,0.00
Bush,-8.49,0.04,-1.97,0.00,0.00,0.00
Bush,-12.99,0.04,25.45,0.00,0.00,0.00
Bush,-8.92,0.04,-0.94,0.00,0.00,0.00
Bush,-10.05,0.04,19.08,0.00,0.00,0.00
Bush,4.45,0.04,-1.92,0.00,0.00,0.00
Bush,-9.88,0.04,6.66,0.00,0.00,0.00
Bush,-8.31,0.04,4.02,0.00,0.00,0.00
Bush,-11.68,0.04,-1.45,0.00,0.00,0.00
Bush,-10.05,0.04,21.00,0.00,0.00,0.00
Bush,0.74,0.04,18.38,0.00,0.00,0.00
Bush,-10.81,0.04,20.48,0.00,0.00,0.00
Bush,-10.05,0.04,19.60,0.00,0.00,0.00
Bush,-14.70,0.04,18.63,0.00,0.00,0.00
Bush,2.58,0.04,26.94,0.00,0.00,0.00
Bush,0.92,0.04,26.48,0.00,0.00,0.00
Bush,3.48,0.04,-1.46,0.00,0.00,0.00
Bush,-12.99,0.04,25.97,0.00,0.00,0.00
Bush,-11.42,0.04,26.85,0.00,0.00,0.00
Bush,2.97,0.04,6.39,0.00,0.00,0.00
Bush,0.92,0.04,25.96,0.00,0.00,0.00
Bush,1.82,0.04,-1.46,0.00,0.00,0.00
Bush,2.77,0.04,4.91,0.00,0.00,0.00
Bush,1.52,0.04,26.94,0.00,0.00,0.00
Bush,4.45,0.04,-0.94,0.00,0.00,0.00
Bush,-12.02,0.04,18.13,0.00,0.00,0.00
Bush,1.26,0.04,-1.92,0.00,0.00,0.00
Bush,-11.12,0.04,-1.97,0.00,0.00,0.00
Bush,-8.74,0.04,6.66,0.00,0.00,0.00
Bush,6.17,0.04,6.39,0.00,0.00,0.00
Bush,-10.55,0.04,19.08,0.00,0.00,0.00
Bush,0.38,0.04,26.48,0.00,0.00,0.00
Bush,2.01,0.04,3.51,0.00,0.00,0.00
Bush,2.27,0.04,4.03,0.00,0.00,0.00
Bush,0.92,0.04,25.45,0.00,0.00,0.00
Bush,-9.28,0.04,3.56,0.00,0.00,0.00
Bush,-11.31,0.04,19.60,0.00,0.00,0.00
Bush,0.74,0.04,20.49,0.00,0.00,0.00
Bush,-11.08,0.04,18.11,0.00,0.00,0.00
Bush,-10.62,0.04,-1.45,0.00,0.00,0.00
Bush,3.94,0.04,5.88,0.00,0.00,0.00
Bush,3.64,0.04,26.48,0.00,0.00,0.00
Bush,3.46,0.04,19.97,0.00,0.00,0.00
Bush,0.20,0.04,19.46,0.00,0.00,0.00
Bush,-9.46,0.04,-2.43,0.00,0.00,0.00
Bush,-11.68,0.04,-2.43,0.00,0.00,0.00
Bush,2.08,0.04,24.91,0.00,0.00,0.00
Bush,2.09,0.04,6.40,0.00,0.00,0.00
Bush,2.32,0.04,-0.94,0.00,0.00,0.00
Bush,3.64,0.04,25.96,0.00,0.00,0.00
Bush,1.34,0.04,19.46,0.00,0.00,0.00
Bush,-10.62,0.04,-1.97,0.00,0.00,0.00
Bush,-12.56,0.04,26.85,0.00,0.00,0.00
Bush,-11.12,0.04,-1.45,0.00,0.00,0.00
Bush,2.40,0.04,20.95,0.00,0.00,0.00
Bush,-9.88,0.04,5.05,0.00,0.00,0.00
Bush,-11.42,0.04,26.43,0.00,0.00,0.00
Bush,-11.42,0.04,25.97,0.00,0.00,0.00
Bush,-10.44,0.04,4.02,0.00,0.00,0.00
Bush,-14.18,0.04,18.62,0.00,0.00,0.00
Bush,1.51,0.04,4.91,0.00,0.00,0.00
Bush,-11.50,0.04,4.54,0.00,0.00,0.00
Bush,-0.05,0.04,25.45,0.00,0.00,0.00
Bush,0.74,0.04,17.85,0.00,0.00,0.00
Bush,-10.62,0.04,-0.94,0.00,0.00,0.00
Bush,1.34,0.04,17.85,0.00,0.00,0.00
Bush,-13.30,0.04,18.61,0.00,0.00,0.00
Bush,1.90,0.04,20.49,0.00,0.00,0.00
Bush,-11.42,0.04,25.45,0.00,0.00,0.00
Bush,-10.86,0.04,25.97,0.00,0.00,0.00
Bush,-10.55,0.04,19.60,0.00,0.00,0.00
Bush,1.34,0.04,20.49,0.00,0.00,0.00
Bush,-8.49,0.04,-2.43,0.00,0.00,0.00
Bush,4.02,0.04,-2.34,0.00,0.00,0.00
Bush,1.26,0.04,-2.34,0.00,0.00,0.00
Bush,1.51,0.04,3.51,0.00,0.00,0.00
Bush,-9.46,0.04,-1.45,0.00,0.00,0.00
Bush,-12.18,0.04,-1.97,0.00,0.00,0.00
Bush,2.32,0.04,-2.86,0.00,0.00,0.00
Bush,1.34,0.04,18.92,0.00,0.00,0.00
Bush,2.77,0.04,4.45,0.00,0.00,0.00
Bush,-12.18,0.04,-2.43,0.00,0.00,0.00
Bush,2.55,0.04,6.40,0.00,0.00,0.00
Bush,2.88,0.04,-3.32,0.00,0.00,0.00
Bush,-11.08,0.04,18.61,0.00,0.00,0.00
Bush,-9.88,0.04,3.56,0.00,0.00,0.00
Bush,-0.05,0.04,25.96,0.00,0.00,0.00
Bush,1.90,0.04,17.85,0.00,0.00,0.00
Bush,-10.81,0.04,21.00,0.00,0.00,0.00
Bush,-12.02,0.04,18.63,0.00,0.00,0.00
Bush,0.20,0.04,20.95,0.00,0.00,0.00
Bush,-10.44,0.04,6.13,0.00,0.00,0.00
Bush,4.24,0.04,5.91,0.00,0.00,0.00
Bush,-11.50,0.04,18.62,0.00,0.00,0.00
Bush,4.25,0.04,6.41,0.00,0.00,0.00
Bush,-10.44,0.04,5.59,0.00,0.00,0.00
Bush,-12.78,0.04,18.60,0.00,0.00,0.00
Bush,4.02,0.04,-2.86,0.00,0.00,0.00
Bush,-0.23,0.04,19.97,0.00,0.00,0.00
Bush,1.82,0.04,-2.86,0.00,0.00,0.00
Bush,-10.81,0.04,19.60,0.00,0.00,0.00
Bush,-12.56,0.04,25.97,0.00,0.00,0.00
Obstacle,-9.72,0.80,8.17,1.53,1.52,1.64
Obstacle,6.22,0.60,19.06,1.17,1.17,1.26
Obstacle,-14.52,0.80,4.36,1.53,1.52,1.64
Obstacle,-1.81,0.60,12.26,1.17,1.17,1.26
Obstacle,5.98,0.80,20.15,1.53,1.52,1.64
Obstacle,-14.76,0.60,5.45,1.17,1.17,1.26
Obstacle,1.18,0.80,16.34,1.53,1.52,1.64
Obstacle,-6.73,0.60,12.25,1.17,1.17,1.26
Obstacle,6.86,0.91,17.04,2.18,1.25,1.64
Obstacle,-15.40,0.91,7.47,2.18,1.25,1.64
Wall,-21.33,3.03,16.42,6.68,7.59,9.27
Wall,13.67,3.49,25.63,6.68,7.59,9.27
Wall,-22.21,3.49,-1.12,6.68,7.59,9.27
Wall,1.78,0.00,-7.80,5.89,4.78,4.28
Wall,-7.39,0.00,-8.69,5.89,4.78,4.28
Wall,-19.09,1.36,28.11,4.17,4.16,5.43
Wall,-22.85,2.93,27.47,6.68,7.59,9.27
Wall,-10.86,-0.42,-8.57,5.40,4.16,4.13
Wall,-10.32,0.00,32.31,5.89,4.78,4.28
Wall,-23.73,3.49,9.93,6.68,7.59,9.27
Wall,15.19,3.49,14.58,6.68,7.59,9.27
Wall,14.31,2.93,-2.96,6.68,7.59,9.27
Wall,11.84,1.87,26.27,4.17,4.16,5.43
Wall,2.32,-0.42,33.08,5.40,4.16,4.13
Wall,10.55,1.36,-3.60,4.17,4.16,5.43
Wall,12.79,3.03,8.09,6.68,7.59,9.27
Wall,-1.15,0.00,33.20,5.89,4.78,4.28
Wall,-20.38,1.87,-1.76,4.17,4.16,5.43
Obstacle,-15.06,1.27,7.34,1.30,1.57,0.84
Obstacle,3.43,1.91,33.57,0.64,1.29,0.73
Obstacle,-12.27,0.52,3.52,0.62,1.12,0.70
Obstacle,6.53,1.27,17.17,1.30,1.57,0.84
Obstacle,3.73,0.52,20.99,0.62,1.12,0.70
Obstacle,7.22,1.26,16.58,0.91,1.25,1.01
Obstacle,-16.93,0.90,20.50,1.28,1.87,1.45
Obstacle,-11.97,1.91,-9.06,0.64,1.29,0.73
Obstacle,-4.53,0.90,11.05,1.26,1.87,1.43
Obstacle,8.39,0.90,4.01,1.28,1.87,1.45
Obstacle,-8.81,2.84,32.62,0.64,1.29,0.73
Obstacle,-15.79,1.07,3.62,1.60,2.21,1.79
Obstacle,0.27,2.84,-8.11,0.64,1.29,0.73
Obstacle,-4.01,0.90,13.46,1.26,1.87,1.43
Obstacle,-15.75,1.26,7.93,0.91,1.25,1.01
Obstacle,7.25,1.07,20.89,1.60,2.21,1.79
Obstacle,-17.76,1.97,7.71,1.62,4.03,3.36
Obstacle,9.23,1.97,16.80,1.62,4.03,3.36
Wall,-22.33,2.80,11.98,8.60,6.19,5.30
Wall,-20.20,1.12,23.02,7.54,5.24,4.91
Wall,14.89,2.80,12.53,8.60,6.19,5.30
Wall,11.66,1.12,1.49,7.54,5.24,4.91
Obstacle,-6.56,2.48,33.02,0.35,0.58,0.31
Obstacle,-2.21,2.53,-8.45,0.31,0.70,0.36
Obstacle,-6.31,2.47,32.85,0.42,0.95,0.49
Obstacle,-5.31,1.47,-9.16,0.57,2.25,0.68
Obstacle,-6.33,2.53,32.96,0.31,0.70,0.36
Obstacle,-3.23,1.47,33.67,0.57,2.25,0.68
Obstacle,-2.22,2.47,-8.34,0.42,0.95,0.49
Obstacle,1.32,0.67,19.34,0.57,1.35,0.68
Obstacle,2.54,0.67,-0.82,0.57,1.35,0.68
Obstacle,-1.98,2.48,-8.51,0.35,0.58,0.31
Obstacle,-9.86,0.67,5.17,0.57,1.35,0.68
Obstacle,-6.56,2.57,33.15,0.35,0.58,0.31
Obstacle,-6.33,2.63,33.09,0.31,0.70,0.36
Obstacle,-2.21,2.63,-8.58,0.31,0.70,0.36
Obstacle,-11.08,0.67,25.33,0.57,1.35,0.68
Obstacle,-1.98,2.57,-8.64,0.35,0.58,0.31
Obstacle,5.57,0.92,3.83,0.56,1.48,0.67
Obstacle,-13.08,1.65,-7.93,0.80,1.86,0.96
Obstacle,-14.10,0.92,20.68,0.56,1.48,0.67
Obstacle,4.54,1.65,32.44,0.80,1.86,0.96
Wall,11.47,2.36,3.35,6.53,5.84,10.24
Wall,-11.38,0.32,33.52,9.04,4.35,4.97
Wall,7.04,2.34,34.96,9.04,4.35,4.97
Wall,-20.04,0.77,23.75,5.13,4.35,9.12
Wall,-19.43,0.77,-5.22,5.13,4.35,9.12
Wall,-19.43,0.77,2.60,5.13,4.35,9.12
Wall,-20.01,2.36,21.16,6.53,5.84,10.24
Wall,-21.05,3.02,5.19,6.53,5.84,10.24
Wall,10.89,0.77,29.73,5.13,4.35,9.12
Wall,-15.58,-0.48,-8.03,9.04,4.35,4.97
Wall,-20.04,0.77,31.57,5.13,4.35,9.12
Wall,11.50,0.77,-7.06,5.13,4.35,9.12
Wall,-16.64,1.01,33.52,9.04,4.35,4.97
Wall,10.89,0.77,21.91,5.13,4.35,9.12
Wall,-3.13,-0.48,-8.84,9.04,4.35,4.97
Wall,11.50,0.77,0.76,5.13,4.35,9.12
Wall,2.84,0.32,-9.01,9.04,4.35,4.97
Wall,7.04,-0.48,32.54,9.04,4.35,4.97
Wall,8.10,1.01,-9.01,9.04,4.35,4.97
Wall,-15.58,2.34,-10.45,9.04,4.35,4.97
Wall,12.51,3.02,19.32,6.53,5.84,10.24
Wall,-5.41,-0.48,33.35,9.04,4.35,4.97
